"","borough","neighborhood","building.class.category","tax.class.at.present","block","lot","ease.ment","building.class.at.present","address","apartment.number","zip.code","residential.units","commercial.units","total.units","land.square.feet","gross.square.feet","year.built","tax.class.at.time.of.sale","building.class.at.time.of.sale","sale.price","sale.date","sale.price.n","gross.sqft","land.sqft"
"4163",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",951,17,NA,"A1","76 SUMMIT AVENUE                         ","            ",10306,1,0,1," 15,444 "," 1,613 ",1920,1,"A1"," -   ",NA,0,1613,15444
"4164",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",952,12,NA,"A2","147 ROCKLAND AVENUE                      ","            ",10306,1,0,1," 5,085 "," 632 ",1915,1,"A2"," 375,000 ",NA,375000,632,5085
"4165",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",952,151,NA,"A2","104 NEVADA AVENUE                        ","            ",10306,1,0,1," 25,291 "," 2,520 ",1970,1,"A2"," 610,000 ",NA,610000,2520,25291
"4166",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",952,162,NA,"A1","80 NEVADA AVENUE                         ","            ",10306,1,0,1," 6,000 "," 1,436 ",1955,1,"A1"," 635,000 ",NA,635000,1436,6000
"4167",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",952,200,NA,"A1","24 NEVADA AVENUE                         ","            ",10306,1,0,1," 24,605 "," 1,900 ",1965,1,"A1"," 795,000 ",NA,795000,1900,24605
"4168",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",952,241,NA,"A1","119 NEVADA AVENUE                        ","            ",10306,1,0,1," 18,850 "," 1,636 ",1970,1,"A1"," 750,000 ",NA,750000,1636,18850
"4169",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",953,101,NA,"A1","44 BURTON COURT                          ","            ",10306,1,0,1," 26,331 "," 2,016 ",1935,1,"A1"," 625,000 ",NA,625000,2016,26331
"4170",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",4302,72,NA,"A5","3074 RICHMOND ROAD                       ","            ",10306,1,0,1," 3,049 "," 1,600 ",2000,1,"A5"," -   ",NA,0,1600,3049
"4171",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",4304,40,NA,"A1","41 OAKLEY PLACE                          ","            ",10306,1,0,1," 4,000 "," 2,616 ",1996,1,"A1"," 800,000 ",NA,8e+05,2616,4000
"4172",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",4306,67,NA,"A1","10 OAKLEY PLACE                          ","            ",10306,1,0,1," 5,000 "," 1,763 ",1930,1,"A1"," 595,000 ",NA,595000,1763,5000
"4173",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",4307,1,NA,"A5","49 BEACH AVENUE                          ","            ",10306,1,0,1," 3,326 "," 1,080 ",1975,1,"A5"," 430,000 ",NA,430000,1080,3326
"4174",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",4307,47,NA,"A5","2581 AMBOY ROAD                          ","            ",10306,1,0,1," 2,178 "," 1,800 ",1986,1,"A5"," -   ",NA,0,1800,2178
"4175",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",4308,19,NA,"A5","39 DALE AVENUE                           ","            ",10306,1,0,1," 2,500 "," 1,600 ",2000,1,"A5"," -   ",NA,0,1600,2500
"4176",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",4308,47,NA,"A1","93 DALE AVENUE                           ","            ",10306,1,0,1," 5,000 "," 1,120 ",1925,1,"A1"," -   ",NA,0,1120,5000
"4177",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",4308,103,NA,"A1","36 BEACH AVENUE                          ","            ",10306,1,0,1," 4,000 "," 1,304 ",1925,1,"A1"," 445,000 ",NA,445000,1304,4000
"4178",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",4309,19,NA,"A1","45 BISHOP STREET                         ","            ",10306,1,0,1," 5,000 "," 1,528 ",1925,1,"A1"," 660,000 ",NA,660000,1528,5000
"4179",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",4309,25,NA,"A1","53 BISHOP STREET                         ","            ",10306,1,0,1," 5,000 "," 1,700 ",1925,1,"A1"," 685,000 ",NA,685000,1700,5000
"4180",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",4309,128,NA,"A1","2681 AMBOY ROAD                          ","            ",10306,1,0,1," 5,350 "," 1,500 ",1960,1,"A1"," 585,000 ",NA,585000,1500,5350
"4181",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",4310,1,NA,"A5","95 EBONY STREET                          ","            ",10306,1,0,1," 2,777 "," 1,024 ",1980,1,"A5"," -   ",NA,0,1024,2777
"4182",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",4310,13,NA,"A5","73 EBONY STREET                          ","            ",10306,1,0,1," 2,248 "," 1,024 ",1980,1,"A5"," 440,000 ",NA,440000,1024,2248
"4183",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",4310,159,NA,"A1","45 EBONY ST                              ","            ",10306,1,0,1," 4,000 "," 2,288 ",1965,1,"A1"," 587,500 ",NA,587500,2288,4000
"4184",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",4311,74,NA,"A1","25 DALTON AVENUE                         ","            ",10306,1,0,1," 4,000 "," 1,120 ",1930,1,"A1"," 435,000 ",NA,435000,1120,4000
"4185",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",4313,11,NA,"A2","16 DALTON AVENUE                         ","            ",10306,1,0,1," 6,000 "," 2,688 ",1950,1,"A2"," 550,000 ",NA,550000,2688,6000
"4186",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",4313,18,NA,"A1","30 DALTON AVENUE                         ","            ",10306,1,0,1," 4,000 "," 1,664 ",1995,1,"A1"," 597,200 ",NA,597200,1664,4000
"4187",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",4313,21,NA,"A2","34 DALTON AVENUE                         ","            ",10306,1,0,1," 4,000 "," 1,470 ",1950,1,"A2"," 425,000 ",NA,425000,1470,4000
"4188",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",4316,1,NA,"A5","55 CRANFORD AVENUE                       ","            ",10306,1,0,1," 2,747 "," 1,200 ",1975,1,"A5"," -   ",NA,0,1200,2747
"4189",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",4316,4,NA,"A5","164 BISHOP STREET                        ","            ",10306,1,0,1," 2,570 "," 2,200 ",2002,1,"A5"," 10 ",NA,10,2200,2570
"4190",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",4316,60,NA,"A5","137 CRANFORD AVENUE                      ","            ",10306,1,0,1," 2,700 "," 1,216 ",1965,1,"A5"," -   ",NA,0,1216,2700
"4191",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",4316,98,NA,"A5","57 CRANFORD AVENUE                       ","            ",10306,1,0,1," 2,500 "," 1,200 ",1970,1,"A5"," 374,600 ",NA,374600,1200,2500
"4192",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",4337,38,NA,"A1","30 VINCENT AVENUE                        ","            ",10306,1,0,1," 4,000 "," 1,536 ",1925,1,"A1"," 517,500 ",NA,517500,1536,4000
"4193",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",4337,40,NA,"A1","26 VINCENT AVENUE                        ","            ",10306,1,0,1," 4,000 "," 1,608 ",1925,1,"A1"," 557,000 ",NA,557000,1608,4000
"4194",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",4338,1,NA,"S1","2781 AMBOY ROAD                          ","            ",10306,1,1,2," 4,400 "," 2,304 ",1965,1,"S1"," 439,000 ",NA,439000,2304,4400
"4195",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",4338,32,NA,"A5","32 MOBILE AVENUE                         ","            ",10306,1,0,1," 2,692 "," 1,360 ",1965,1,"A5"," -   ",NA,0,1360,2692
"4196",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",4342,14,NA,"A5","87 VINCENT AVENUE                        ","            ",10306,1,0,1," 2,625 "," 1,360 ",1960,1,"A5"," 432,000 ",NA,432000,1360,2625
"4197",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",4342,49,NA,"A5","108 BELFAST AVENUE                       ","            ",10306,1,0,1," 2,600 "," 1,360 ",1965,1,"A5"," -   ",NA,0,1360,2600
"4198",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",4342,49,NA,"A5","108 BELFAST AVENUE                       ","            ",10306,1,0,1," 2,600 "," 1,360 ",1965,1,"A5"," -   ",NA,0,1360,2600
"4199",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",4343,45,NA,"A5","104 VINCENT AVENUE                       ","            ",10306,1,0,1," 2,000 "," 2,736 ",1975,1,"A5"," -   ",NA,0,2736,2000
"4200",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",4343,56,NA,"A2","78 VINCENT AVENUE                        ","            ",10306,1,0,1," 6,000 "," 1,484 ",1955,1,"A2"," -   ",NA,0,1484,6000
"4201",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",4343,59,NA,"A3","72 VINCENT AVENUE                        ","            ",10306,1,0,1," 6,000 "," 2,400 ",2002,1,"A3"," -   ",NA,0,2400,6000
"4202",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",4344,18,NA,"A5","163 TYSENS LANE                          ","            ",10306,1,0,1," 2,567 "," 1,216 ",1960,1,"A5"," 52,000 ",NA,52000,1216,2567
"4203",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",4344,24,NA,"A2","151 TYSENS LANE                          ","            ",10306,1,0,1," 4,000 "," 1,040 ",1955,1,"A2"," 460,000 ",NA,460000,1040,4000
"4204",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",4344,53,NA,"A5","80 MOBILE AVENUE                         ","            ",10306,1,0,1," 2,500 "," 1,360 ",1960,1,"A5"," 416,000 ",NA,416000,1360,2500
"4205",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",4349,18,NA,"A5","49 BARBARA STREET                        ","            ",10306,1,0,1," 3,380 "," 1,600 ",1965,1,"A5"," -   ",NA,0,1600,3380
"4206",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",4349,54,NA,"A5","114 EAST BROADWAY                        ","            ",10306,1,0,1," 3,024 "," 1,600 ",1965,1,"A5"," -   ",NA,0,1600,3024
"4207",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",4361,22,NA,"A2","39 SHADOW LANE                           ","            ",10306,1,0,1," 6,000 "," 1,256 ",1965,1,"A2"," 590,000 ",NA,590000,1256,6000
"4208",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",4361,33,NA,"A1","30 PARK STREET                           ","            ",10306,1,0,1," 4,430 "," 1,536 ",1965,1,"A1"," -   ",NA,0,1536,4430
"4209",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",4362,82,NA,"A5","126 TYSENS LANE                          ","            ",10306,1,0,1," 2,781 "," 1,296 ",1965,1,"A5"," -   ",NA,0,1296,2781
"4210",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",4362,110,NA,"A2","115 PARK STREET                          ","            ",10306,1,0,1," 3,840 "," 1,152 ",1965,1,"A2"," 402,500 ",NA,402500,1152,3840
"4211",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",4363,48,NA,"A5","96 PARK STREET                           ","            ",10306,1,0,1," 2,475 "," 1,156 ",1965,1,"A5"," 427,500 ",NA,427500,1156,2475
"4212",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",4363,61,NA,"A5","72 PARK STREET                           ","            ",10306,1,0,1," 2,625 "," 1,156 ",1965,1,"A5"," -   ",NA,0,1156,2625
"4213",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",4363,101,NA,"A5","95 EAST BROADWAY                         ","            ",10306,1,0,1," 2,800 "," 1,480 ",1965,1,"A5"," 425,000 ",NA,425000,1480,2800
"4214",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",4363,102,NA,"A5","97 EAST BROADWAY                         ","            ",10306,1,0,1," 2,800 "," 1,480 ",1965,1,"A5"," 250,000 ",NA,250000,1480,2800
"4215",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",4363,107,NA,"A5","105 EAST BROADWAY                        ","            ",10306,1,0,1," 2,800 "," 1,880 ",1965,1,"A5"," 487,500 ",NA,487500,1880,2800
"4216",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",4369,17,NA,"A5","54 BARBARA STREET                        ","            ",10306,1,0,1," 2,600 "," 1,296 ",1960,1,"A5"," 416,000 ",NA,416000,1296,2600
"4217",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",4369,49,NA,"A5","62 EAST BROADWAY                         ","            ",10306,1,0,1," 2,820 "," 2,200 ",1965,1,"A5"," -   ",NA,0,2200,2820
"4218",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",4369,70,NA,"A5","59 AMBER STREET                          ","            ",10306,1,0,1," 2,600 "," 1,296 ",1965,1,"A5"," -   ",NA,0,1296,2600
"4219",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",4369,80,NA,"A5","77 AMBER STREET                          ","            ",10306,1,0,1," 2,756 "," 1,296 ",1965,1,"A5"," 430,000 ",NA,430000,1296,2756
"4220",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",4369,80,NA,"A5","77 AMBER STREET                          ","            ",10306,1,0,1," 2,756 "," 1,296 ",1965,1,"A5"," -   ",NA,0,1296,2756
"4221",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",4370,1,NA,"A5","83 WOLVERINE STREET                      ","            ",10306,1,0,1," 2,700 "," 880 ",1970,1,"A5"," -   ",NA,0,880,2700
"4222",5,"NEW DORP-HEIGHTS         ","01  ONE FAMILY DWELLINGS                    ","1",4371,66,NA,"A2","9 THOMAS STREET                          ","            ",10306,1,0,1," 4,000 "," 912 ",1960,1,"A2"," 530,000 ",NA,530000,912,4000
"4223",5,"NEW DORP-HEIGHTS         ","02  TWO FAMILY DWELLINGS                    ","1",943,25,NA,"B3","11 SYDNEY PLACE                          ","            ",10306,2,0,2," 5,122 "," 2,064 ",1920,1,"B3"," 840,000 ",NA,840000,2064,5122
"4224",5,"NEW DORP-HEIGHTS         ","02  TWO FAMILY DWELLINGS                    ","1",950,13,NA,"B9","43 ROCKLAND AVENUE                       ","            ",10306,2,0,2," 6,023 "," 2,250 ",1935,1,"B9"," -   ",NA,0,2250,6023
"4225",5,"NEW DORP-HEIGHTS         ","02  TWO FAMILY DWELLINGS                    ","1",4302,75,NA,"B2","3062 RICHMOND ROAD                       ","            ",10306,2,0,2," 3,990 "," 1,600 ",1920,1,"B2"," 1 ",NA,1,1600,3990
"4226",5,"NEW DORP-HEIGHTS         ","02  TWO FAMILY DWELLINGS                    ","1",4302,91,NA,"B3","3024 RICHMOND ROAD                       ","            ",10306,2,0,2," 4,278 "," 1,224 ",1935,1,"B3"," 350,000 ",NA,350000,1224,4278
"4227",5,"NEW DORP-HEIGHTS         ","02  TWO FAMILY DWELLINGS                    ","1",4306,59,NA,"B3","16 OAKLEY PLACE                          ","            ",10306,2,0,2," 10,000 "," 2,112 ",1915,1,"B3"," 731,000 ",NA,731000,2112,10000
"4228",5,"NEW DORP-HEIGHTS         ","02  TWO FAMILY DWELLINGS                    ","1",4307,16,NA,"B2","21 BEACH AVENUE                          ","            ",10306,2,0,2," 4,897 "," 2,016 ",1965,1,"B2"," 690,500 ",NA,690500,2016,4897
"4229",5,"NEW DORP-HEIGHTS         ","02  TWO FAMILY DWELLINGS                    ","1",4310,175,NA,"B2","15 EBONY STREET                          ","            ",10306,2,0,2," 6,000 "," 2,376 ",1960,1,"B2"," 500,000 ",NA,5e+05,2376,6000
"4230",5,"NEW DORP-HEIGHTS         ","02  TWO FAMILY DWELLINGS                    ","1",4310,178,NA,"B2","9 EBONY STREET                           ","            ",10306,2,0,2," 4,640 "," 2,800 ",1980,1,"B2"," -   ",NA,0,2800,4640
"4231",5,"NEW DORP-HEIGHTS         ","02  TWO FAMILY DWELLINGS                    ","1",4311,6,NA,"B9","3142 MORLEY AVENUE                       ","            ",10306,2,0,2," 2,880 "," 1,936 ",1995,1,"B9"," -   ",NA,0,1936,2880
"4232",5,"NEW DORP-HEIGHTS         ","02  TWO FAMILY DWELLINGS                    ","1",4311,8,NA,"B9","3140 MORLEY AVENUE                       ","            ",10306,2,0,2," 2,985 "," 1,936 ",1995,1,"B9"," -   ",NA,0,1936,2985
"4233",5,"NEW DORP-HEIGHTS         ","02  TWO FAMILY DWELLINGS                    ","1",4358,1,NA,"B9","49 PARK STREET                           ","            ",10306,2,0,2," 2,700 "," 1,460 ",1975,1,"B9"," 382,500 ",NA,382500,1460,2700
"4234",5,"NEW DORP-HEIGHTS         ","02  TWO FAMILY DWELLINGS                    ","1",4358,1,NA,"B9","49 PARK STREET                           ","            ",10306,2,0,2," 2,700 "," 1,460 ",1975,1,"B9"," 255,000 ",NA,255000,1460,2700
"4235",5,"NEW DORP-HEIGHTS         ","02  TWO FAMILY DWELLINGS                    ","1",4358,43,NA,"B9","45 PARK STREET                           ","            ",10306,2,0,2," 2,700 "," 1,460 ",1975,1,"B9"," -   ",NA,0,1460,2700
"4236",5,"NEW DORP-HEIGHTS         ","02  TWO FAMILY DWELLINGS                    ","1",4358,43,NA,"B9","45 PARK STREET                           ","            ",10306,2,0,2," 2,700 "," 1,460 ",1975,1,"B9"," 382,500 ",NA,382500,1460,2700
"4237",5,"NEW DORP-HEIGHTS         ","02  TWO FAMILY DWELLINGS                    ","1",4370,46,NA,"B2","14 AMBER STREET                          ","            ",10306,2,0,2," 4,000 "," 1,880 ",1965,1,"B2"," 500,000 ",NA,5e+05,1880,4000
"4238",5,"NEW DORP-HEIGHTS         ","02  TWO FAMILY DWELLINGS                    ","1",4370,86,NA,"B2","43 WOLVERINE STREET                      ","            ",10306,2,0,2," 4,000 "," 2,200 ",1970,1,"B2"," -   ",NA,0,2200,4000
"4239",5,"NEW DORP-HEIGHTS         ","02  TWO FAMILY DWELLINGS                    ","1",4370,94,NA,"B2","59 WOLVERINE STREET                      ","            ",10306,2,0,2," 4,000 "," 2,200 ",1970,1,"B2"," 570,000 ",NA,570000,2200,4000
"4240",5,"NEW DORP-HEIGHTS         ","02  TWO FAMILY DWELLINGS                    ","1",4394,20,NA,"B9","313 RIEDEL AVENUE                        ","            ",10306,2,0,2," 5,158 "," 3,025 ",1963,1,"B9"," -   ",NA,0,3025,5158
"4241",5,"NEW DORP-HEIGHTS         ","04  TAX CLASS 1 CONDOS                      ","1A",4312,1007,NA,"R3","3160A RICHMOND ROAD                      ","            ",10306,1,0,1," -   "," -   ",1987,1,"R3"," 180,000 ",NA,180000,NA,NA
"4242",5,"NEW DORP-HEIGHTS         ","04  TAX CLASS 1 CONDOS                      ","1A",4312,1020,NA,"R3","3133B MORLEY AVENUE                      ","            ",10306,1,0,1," -   "," -   ",1987,1,"R3"," -   ",NA,0,NA,NA
"4243",5,"NEW DORP-HEIGHTS         ","04  TAX CLASS 1 CONDOS                      ","1A",4312,1022,NA,"R3","3137B MORLEY AVENUE                      ","            ",10306,1,0,1," -   "," -   ",1987,1,"R3"," -   ",NA,0,NA,NA
"4244",5,"NEW DORP-HEIGHTS         ","05  TAX CLASS 1 VACANT LAND                 ","1B",939,81,NA,"V0","FOXHOLM STREET                           ","            ",10306,0,0,0," 4,200 "," -   ",0,1,"V0"," 330,000 ",NA,330000,NA,4200
"4245",5,"NEW DORP-HEIGHTS         ","05  TAX CLASS 1 VACANT LAND                 ","1B",950,185,NA,"V0","MILBURN STREET                           ","            ",0,0,0,0," 21,000 "," -   ",0,1,"V0"," -   ",NA,0,NA,21000
"4246",5,"NEW DORP-HEIGHTS         ","05  TAX CLASS 1 VACANT LAND                 ","1B",4304,6,NA,"V0","HOLLY PLACE                              ","            ",0,0,0,0," 5,000 "," -   ",0,1,"V0"," 375,000 ",NA,375000,NA,5000
"4247",5,"NEW DORP-HEIGHTS         ","05  TAX CLASS 1 VACANT LAND                 ","1B",4312,35,NA,"V0","RICHMOND ROAD                            ","            ",0,0,0,0," 905 "," -   ",0,1,"V0"," 8,500 ",NA,8500,NA,905
"4248",5,"NEW DORP-HEIGHTS         ","07  RENTALS - WALKUP APARTMENTS             ","2A",4340,67,NA,"C3","94 BISHOP STREET                         ","            ",10306,4,0,4," 12,000 "," 3,120 ",1940,2,"C3"," -   ",NA,0,3120,12000
"4249",5,"NEW DORP-HEIGHTS         ","07  RENTALS - WALKUP APARTMENTS             ","2A",4340,67,NA,"C3","94 BISHOP STREET                         ","            ",10306,4,0,4," 12,000 "," 3,120 ",1940,2,"C3"," 950,000 ",NA,950000,3120,12000
"4250",5,"NEW DORP-HEIGHTS         ","21  OFFICE BUILDINGS                        ","4",4306,70,NA,"O9","2537 AMBOY ROAD                          ","            ",10306,2,1,3," 10,100 "," 4,582 ",1930,4,"O9"," 1,275,000 ",NA,1275000,4582,10100
"4251",5,"NEW SPRINGVILLE          ","01  ONE FAMILY DWELLINGS                    ","1",1990,60,NA,"A5","58 LATOURETTE LANE                       ","            ",10314,1,0,1," 3,747 "," 1,573 ",1997,1,"A5"," 525,000 ",NA,525000,1573,3747
"4252",5,"NEW SPRINGVILLE          ","01  ONE FAMILY DWELLINGS                    ","1",1990,67,NA,"A5","53 LATOURETTE LANE                       ","            ",10314,1,0,1," 3,167 "," 1,333 ",1997,1,"A5"," -   ",NA,0,1333,3167
"4253",5,"NEW SPRINGVILLE          ","01  ONE FAMILY DWELLINGS                    ","1",1991,41,NA,"A5","130 ASHWORTH AVENUE                      ","            ",10314,1,0,1," 2,625 "," 1,800 ",2004,1,"A5"," 520,500 ",NA,520500,1800,2625
"4254",5,"NEW SPRINGVILLE          ","01  ONE FAMILY DWELLINGS                    ","1",2000,116,NA,"A5","124 SWEETGUM LANE                        ","            ",10314,1,0,1," 2,166 "," 2,114 ",2014,1,"A5"," 450,000 ",NA,450000,2114,2166
"4255",5,"NEW SPRINGVILLE          ","01  ONE FAMILY DWELLINGS                    ","1",2000,116,NA,"A5","124 SWEETGUM LANE                        ","            ",10314,1,0,1," 2,166 "," 2,114 ",2014,1,"A5"," 399,000 ",NA,399000,2114,2166
"4256",5,"NEW SPRINGVILLE          ","01  ONE FAMILY DWELLINGS                    ","1",2000,117,NA,"A5","128 SWEETGUM LANE                        ","            ",10314,1,0,1," 3,420 "," 2,114 ",2014,1,"A5"," -   ",NA,0,2114,3420
"4257",5,"NEW SPRINGVILLE          ","01  ONE FAMILY DWELLINGS                    ","1",2000,144,NA,"A5","33 PERSIMMON LANE                        ","            ",10314,1,0,1," 2,005 "," 1,550 ",2014,1,"A5"," 533,000 ",NA,533000,1550,2005
"4258",5,"NEW SPRINGVILLE          ","01  ONE FAMILY DWELLINGS                    ","1",2003,17,NA,"A1","20 KEATING PLACE                         ","            ",10314,1,0,1," 6,000 "," 1,900 ",1950,1,"A1"," -   ",NA,0,1900,6000
"4259",5,"NEW SPRINGVILLE          ","01  ONE FAMILY DWELLINGS                    ","1",2015,259,NA,"A5","36 CARPENTER AVENUE                      ","            ",10314,1,0,1," 3,348 "," 864 ",1970,1,"A5"," 435,000 ",NA,435000,864,3348
"4260",5,"NEW SPRINGVILLE          ","01  ONE FAMILY DWELLINGS                    ","1",2015,578,NA,"A1","48 SHEPARD AVENUE                        ","            ",10314,1,0,1," 5,050 "," 2,512 ",1970,1,"A1"," 491,000 ",NA,491000,2512,5050
"4261",5,"NEW SPRINGVILLE          ","01  ONE FAMILY DWELLINGS                    ","1",2100,292,NA,"A5","75G FREEDOM AVENUE                       ","            ",10314,1,0,1," 1,332 "," 1,424 ",1983,1,"A5"," 250,000 ",NA,250000,1424,1332
"4262",5,"NEW SPRINGVILLE          ","01  ONE FAMILY DWELLINGS                    ","1",2100,501,NA,"A5","2042 RICHMOND AVENUE                     ","            ",10314,1,0,1," 2,040 "," 2,028 ",1997,1,"A5"," 355,000 ",NA,355000,2028,2040
"4263",5,"NEW SPRINGVILLE          ","01  ONE FAMILY DWELLINGS                    ","1",2100,520,NA,"A5","91 FREEDOM AVENUE                        ","            ",10314,1,0,1," 2,016 "," 2,028 ",1990,1,"A5"," 455,000 ",NA,455000,2028,2016
"4264",5,"NEW SPRINGVILLE          ","01  ONE FAMILY DWELLINGS                    ","1",2100,522,NA,"A5","95 FREEDOM AVENUE                        ","            ",10314,1,0,1," 2,016 "," 2,028 ",1996,1,"A5"," 460,000 ",NA,460000,2028,2016
"4265",5,"NEW SPRINGVILLE          ","01  ONE FAMILY DWELLINGS                    ","1",2101,12,NA,"A1","215 FREEDOM AVENUE                       ","            ",10314,1,0,1," 3,895 "," 2,196 ",1970,1,"A1"," 495,000 ",NA,495000,2196,3895
"4266",5,"NEW SPRINGVILLE          ","01  ONE FAMILY DWELLINGS                    ","1",2101,40,NA,"A1","52 DRAPER PLACE                          ","            ",10314,1,0,1," 4,080 "," 2,196 ",1970,1,"A1"," 499,500 ",NA,499500,2196,4080
"4267",5,"NEW SPRINGVILLE          ","01  ONE FAMILY DWELLINGS                    ","1",2102,16,NA,"A5","179 FREEDOM AVENUE                       ","            ",10314,1,0,1," 1,245 "," 1,140 ",1985,1,"A5"," 365,000 ",NA,365000,1140,1245
"4268",5,"NEW SPRINGVILLE          ","01  ONE FAMILY DWELLINGS                    ","1",2102,26,NA,"A5","159 FREEDOM AVENUE                       ","            ",10314,1,0,1," 2,375 "," 1,548 ",1985,1,"A5"," -   ",NA,0,1548,2375
"4269",5,"NEW SPRINGVILLE          ","01  ONE FAMILY DWELLINGS                    ","1",2110,22,NA,"A1","129 MULBERRY AVENUE                      ","            ",10314,1,0,1," 2,923 "," 1,804 ",1980,1,"A1"," -   ",NA,0,1804,2923
"4270",5,"NEW SPRINGVILLE          ","01  ONE FAMILY DWELLINGS                    ","1",2110,249,NA,"A1","33 CARREAU AVENUE                        ","            ",10314,1,0,1," 4,500 "," 2,476 ",1965,1,"A1"," -   ",NA,0,2476,4500
"4271",5,"NEW SPRINGVILLE          ","01  ONE FAMILY DWELLINGS                    ","1",2111,30,NA,"A5","78 MULBERRY CIRCLE                       ","            ",10314,1,0,1," 2,619 "," 1,288 ",1975,1,"A5"," 360,000 ",NA,360000,1288,2619
