"","borough","neighborhood","building.class.category","tax.class.at.present","block","lot","ease.ment","building.class.at.present","address","apartment.number","zip.code","residential.units","commercial.units","total.units","land.square.feet","gross.square.feet","year.built","tax.class.at.time.of.sale","building.class.at.time.of.sale","sale.price","sale.date","sale.price.n","gross.sqft","land.sqft"
"5300",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3557,46,NA,"B1","649 BEACH AVENUE                         ","            ",10473,2,0,2," 1,950 "," 2,420 ",1955,1,"B1"," -   ",NA,0,2420,1950
"5301",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3560,64,NA,"B3","639 LELAND AVENUE                        ","            ",10473,2,0,2," 6,300 "," 3,815 ",1925,1,"B3"," 225,000 ",NA,225000,3815,6300
"5302",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3561,138,NA,"B1","1866 SEWARD AVENUE                       ","            ",10473,2,0,2," 1,687 "," 2,748 ",2001,1,"B1"," 10 ",NA,10,2748,1687
"5303",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3562,118,NA,"B1","634 UNDERHILL AVENUE                     ","            ",10473,2,0,2," 2,000 "," 2,600 ",1970,1,"B1"," 555,000 ",NA,555000,2600,2000
"5304",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3562,132,NA,"B1","650 UNDERHILL AVENUE                     ","            ",10473,2,0,2," 1,950 "," 2,748 ",2001,1,"B1"," 460,000 ",NA,460000,2748,1950
"5305",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3597,47,NA,"B3","751 BEACH AVENUE                         ","            ",10473,2,0,2," 2,500 "," 1,552 ",1925,1,"B3"," 415,000 ",NA,415000,1552,2500
"5306",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3598,56,NA,"B3","735 TAYLOR AVENUE                        ","            ",10473,2,0,2," 2,000 "," 1,933 ",1930,1,"B3"," 437,500 ",NA,437500,1933,2000
"5307",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3598,56,NA,"B3","735 TAYLOR AVENUE                        ","            ",10473,2,0,2," 2,000 "," 1,933 ",1930,1,"B3"," 245,500 ",NA,245500,1933,2000
"5308",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3598,69,NA,"B3","711 TAYLOR AVENUE                        ","            ",10473,2,0,2," 2,700 "," 1,933 ",1930,1,"B3"," 475,000 ",NA,475000,1933,2700
"5309",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3599,35,NA,"B1","748 TAYLOR AVE                           ","            ",10473,2,0,2," 2,500 "," 2,760 ",1920,1,"B1"," 389,000 ",NA,389000,2760,2500
"5310",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3599,42,NA,"B1","759 THIERIOT AVENUE                      ","            ",10473,2,0,2," 3,750 "," 1,932 ",1989,1,"B1"," 540,000 ",NA,540000,1932,3750
"5311",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3599,43,NA,"B1","757 THIERIOT AVENUE                      ","            ",10473,2,0,2," 2,100 "," 1,932 ",1989,1,"B1"," 535,000 ",NA,535000,1932,2100
"5312",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3599,48,NA,"B1","747 THIERIOT AVENUE                      ","            ",10473,2,0,2," 2,100 "," 1,932 ",1989,1,"B1"," 470,000 ",NA,470000,1932,2100
"5313",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3653,10,NA,"B3","916 BOYNTON AVENUE                       ","            ",10473,2,0,2," 1,775 "," 1,485 ",1940,1,"B3"," -   ",NA,0,1485,1775
"5314",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3667,48,NA,"B1","946 TAYLOR AVENUE                        ","            ",10473,2,0,2," 2,100 "," 2,310 ",1993,1,"B1"," 490,000 ",NA,490000,2310,2100
"5315",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3712,19,NA,"B2","1038 EVERGREEN AVENUE                    ","            ",10472,2,0,2," 1,925 "," 1,909 ",1940,1,"B2"," 380,000 ",NA,380000,1909,1925
"5316",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3713,19,NA,"B3","1036 WHEELER                             ","            ",10472,2,0,2," 2,000 "," 1,740 ",1940,1,"B3"," 381,800 ",NA,381800,1740,2000
"5317",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3713,19,NA,"B3","1036 WHEELER AVENUE                      ","            ",10472,2,0,2," 2,000 "," 1,740 ",1940,1,"B3"," 210,000 ",NA,210000,1740,2000
"5318",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3714,19,NA,"B1","1034 ELDER AVENUE                        ","            ",10472,2,0,2," 2,000 "," 2,820 ",1960,1,"B1"," 555,000 ",NA,555000,2820,2000
"5319",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3718,26,NA,"B1","1040 STRATFORD AVENUE                    ","            ",10472,2,0,2," 2,825 "," 2,420 ",1920,1,"B1"," 450,000 ",NA,450000,2420,2825
"5320",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3718,31,NA,"B3","1050 STRATFORD AVE                       ","            ",10472,2,0,2," 2,825 "," 1,840 ",1920,1,"B3"," 365,000 ",NA,365000,1840,2825
"5321",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3721,26,NA,"B1","1038 METCALF AVENUE                      ","            ",10472,2,0,2," 1,512 "," 1,600 ",1930,1,"B1"," 210,000 ",NA,210000,1600,1512
"5322",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3731,23,NA,"B2","1034 LELAND AVE                          ","            ",10472,2,0,2," 2,700 "," 2,204 ",2003,1,"B2"," -   ",NA,0,2204,2700
"5323",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3731,42,NA,"B3","1864 WATSON AVENUE                       ","            ",10472,2,0,2," 2,000 "," 1,900 ",1930,1,"B3"," 395,000 ",NA,395000,1900,2000
"5324",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3731,54,NA,"B1","1055 UNDERHILL AVENUE                    ","            ",10472,2,0,2," 7,500 "," 3,400 ",1930,1,"B1"," 630,000 ",NA,630000,3400,7500
"5325",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3741,66,NA,"B1","1129 WARD AVENUE                         ","            ",10472,2,0,2," 2,500 "," 2,920 ",1940,1,"B1"," 300,000 ",NA,3e+05,2920,2500
"5326",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3741,71,NA,"B1","1119 WARD AVENUE                         ","            ",10472,2,0,2," 2,500 "," 2,920 ",1940,1,"B1"," 190,000 ",NA,190000,2920,2500
"5327",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3747,37,NA,"B9","1150 METCALF AVENUE                      ","            ",10472,2,0,2," 1,983 "," 2,020 ",1901,1,"B9"," 525,000 ",NA,525000,2020,1983
"5328",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3748,76,NA,"B9","1687 WATSON AVENUE                       ","            ",10472,2,0,2," 2,000 "," 2,800 ",1960,1,"B9"," 454,822 ",NA,454822,2800,2000
"5329",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3749,114,NA,"B9","1148 CROES AVENUE                        ","            ",10472,2,0,2," 2,825 "," 2,860 ",1955,1,"B9"," -   ",NA,0,2860,2825
"5330",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3749,117,NA,"B9","1154 CROES AVENUE                        ","            ",10472,2,0,2," 2,825 "," 2,860 ",1955,1,"B9"," -   ",NA,0,2860,2825
"5331",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3752,47,NA,"B2","1770 GLEASON AVENUE                      ","            ",10472,2,0,2," 2,650 "," 2,205 ",1935,1,"B2"," 265,000 ",NA,265000,2205,2650
"5332",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3753,56,NA,"B2","1141 BEACH AVENUE                        ","            ",10472,2,0,2," 2,500 "," 2,048 ",1910,1,"B2"," 285,000 ",NA,285000,2048,2500
"5333",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3754,24,NA,"B2","1134 BEACH AVE                           ","            ",10472,2,0,2," 2,500 "," 3,120 ",1915,1,"B2"," 150,000 ",NA,150000,3120,2500
"5334",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3756,16,NA,"B2","1110 THIERIOT AVENUE                     ","            ",10472,2,0,2," 2,500 "," 1,800 ",1925,1,"B2"," 485,000 ",NA,485000,1800,2500
"5335",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3757,8,NA,"B9","1102 LELAND AVENUE                       ","            ",10472,2,0,2," 1,241 "," 1,683 ",1960,1,"B9"," 370,000 ",NA,370000,1683,1241
"5336",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3757,8,NA,"B9","1102 LELAND AVENUE                       ","            ",10472,2,0,2," 1,241 "," 1,683 ",1960,1,"B9"," 225,000 ",NA,225000,1683,1241
"5337",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3757,10,NA,"B9","1106 LELAND AVENUE                       ","            ",10472,2,0,2," 1,241 "," 1,683 ",1960,1,"B9"," 182,500 ",NA,182500,1683,1241
"5338",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3757,44,NA,"B2","1151 UNDERHILL AVENUE                    ","            ",10472,2,0,2," 2,500 "," 1,833 ",1935,1,"B2"," 440,000 ",NA,440000,1833,2500
"5339",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3757,65,NA,"B9","1103 UNDERHILL AVENUE                    ","            ",10472,2,0,2," 1,241 "," 1,683 ",1955,1,"B9"," 530,000 ",NA,530000,1683,1241
"5340",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3758,7,NA,"B9","1887 WATSON AVENUE                       ","            ",10472,2,0,2," 1,559 "," 1,776 ",1960,1,"B9"," 465,000 ",NA,465000,1776,1559
"5341",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3762,42,NA,"S2","1241 ST LAWRENCE AVENUE                  ","            ",10472,2,1,3," 2,500 "," 3,938 ",1915,1,"S2"," 1,088,135 ",NA,1088135,3938,2500
"5342",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3762,56,NA,"B2","1213 ST. LAWRENCE AVE                    ","            ",10472,2,0,2," 2,500 "," 2,148 ",1920,1,"B2"," -   ",NA,0,2148,2500
"5343",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3762,56,NA,"B2","1213 SAINT LAWRENCE AVE                  ","            ",10472,2,0,2," 2,500 "," 2,148 ",1920,1,"B2"," 458,000 ",NA,458000,2148,2500
"5344",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3763,25,NA,"B2","1240 ST LAWRENCE AVENUE                  ","            ",10472,2,0,2," 2,500 "," 3,212 ",1920,1,"B2"," 440,000 ",NA,440000,3212,2500
"5345",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3764,53,NA,"B2","1227 TAYLOR AVENUE                       ","            ",10472,2,0,2," 2,500 "," 2,046 ",1920,1,"B2"," 103,500 ",NA,103500,2046,2500
"5346",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3766,7,NA,"B1","1847 GLEASON AVENUE                      ","            ",10472,2,0,2," 2,500 "," 3,720 ",1930,1,"B1"," 315,000 ",NA,315000,3720,2500
"5347",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3766,8,NA,"B9","1845 GLEASON AVENUE                      ","            ",10472,2,0,2," 2,817 "," 2,160 ",1960,1,"B9"," 10 ",NA,10,2160,2817
"5348",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3770,58,NA,"B1","1246 COLGATE AVENUE                      ","            ",10472,2,0,2," 3,100 "," 1,476 ",1920,1,"B1"," 145,000 ",NA,145000,1476,3100
"5349",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3771,27,NA,"B1","1252 EVERGREEN AVENUE                    ","            ",10472,2,0,2," 2,467 "," 2,604 ",1930,1,"B1"," -   ",NA,0,2604,2467
"5350",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3773,44,NA,"B1","1532 EAST 172 STREET                     ","            ",10472,2,0,2," 2,642 "," 2,560 ",1930,1,"B1"," 400,000 ",NA,4e+05,2560,2642
"5351",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3774,72,NA,"B1","1215 WARD AVE                            ","            ",10472,2,0,2," 2,500 "," 2,544 ",1930,1,"B1"," 400,000 ",NA,4e+05,2544,2500
"5352",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3775,71,NA,"B1","1219 MANOR AVENUE                        ","            ",10472,2,0,2," 2,000 "," 1,400 ",1930,1,"B1"," -   ",NA,0,1400,2000
"5353",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3775,75,NA,"B1","1211 MANOR AVENUE                        ","            ",10472,2,0,2," 2,000 "," 1,400 ",1930,1,"B1"," 212,850 ",NA,212850,1400,2000
"5354",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3776,12,NA,"B1","1214 MANOR AVE                           ","            ",10472,2,0,2," 2,000 "," 1,392 ",1920,1,"B1"," 248,000 ",NA,248000,1392,2000
"5355",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3776,21,NA,"B3","1232 MANOR AVENUE                        ","            ",10472,2,0,2," 2,000 "," 1,652 ",1920,1,"B3"," 375,000 ",NA,375000,1652,2000
"5356",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3783,41,NA,"B1","1255 ROSEDALE AVENUE                     ","            ",10472,2,0,2," 1,992 "," 2,800 ",1955,1,"B1"," 330,000 ",NA,330000,2800,1992
"5357",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3861,153,NA,"B1","1337 BRONX RIVER AVENUE                  ","            ",10472,2,0,2," 3,363 "," 2,600 ",1915,1,"B1"," 515,000 ",NA,515000,2600,3363
"5358",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3863,55,NA,"B1","1323 BOYNTON AVENUE                      ","            ",10472,2,0,2," 2,500 "," 2,480 ",1920,1,"B1"," 525,000 ",NA,525000,2480,2500
"5359",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3863,55,NA,"B1","1323 BOYNTON AVE                         ","            ",10472,2,0,2," 2,500 "," 2,480 ",1920,1,"B1"," 150,000 ",NA,150000,2480,2500
"5360",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3863,55,NA,"B1","1323 BOYNTON AVE                         ","            ",10472,2,0,2," 2,500 "," 2,480 ",1920,1,"B1"," 150,000 ",NA,150000,2480,2500
"5361",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3868,50,NA,"B1","1337 HARROD AVENUE                       ","            ",10472,2,0,2," 2,500 "," 3,660 ",1920,1,"B1"," 555,000 ",NA,555000,3660,2500
"5362",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3870,46,NA,"B1","1349 FTELEY AVENUE                       ","            ",10472,2,0,2," 2,442 "," 2,296 ",1920,1,"B1"," 400,000 ",NA,4e+05,2296,2442
"5363",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3872,2,NA,"B1","1717 EAST 172ND STREET                   ","            ",10472,2,0,2," 1,992 "," 2,375 ",1970,1,"B1"," 505,000 ",NA,505000,2375,1992
"5364",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3873,57,NA,"B1","1329 ROSEDALE AVENUE                     ","            ",10472,2,0,2," 2,488 "," 2,680 ",1935,1,"B1"," 406,525 ",NA,406525,2680,2488
"5365",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3875,23,NA,"B1","1338 COMMONWEALTH AVENUE                 ","            ",10472,2,0,2," 2,000 "," 1,760 ",1965,1,"B1"," 442,000 ",NA,442000,1760,2000
"5366",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3875,69,NA,"B1","1315 ST LAWRENCE AVENUE                  ","            ",10472,2,0,2," 2,500 "," 3,300 ",1925,1,"B1"," 30,000 ",NA,30000,3300,2500
"5367",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3877,50,NA,"B2","1349 TAYLOR AVENUE                       ","            ",10472,2,0,2," 2,125 "," 2,016 ",1901,1,"B2"," 380,000 ",NA,380000,2016,2125
"5368",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3878,27,NA,"S2","1344 TAYLOR AVENUE                       ","            ",10472,2,1,3," 2,375 "," 4,776 ",1920,1,"S2"," 325,840 ",NA,325840,4776,2375
"5369",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3878,27,NA,"S2","1344 TAYLOR AVENUE                       ","            ",10472,2,1,3," 2,375 "," 4,776 ",1920,1,"S2"," 500,000 ",NA,5e+05,4776,2375
"5370",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3878,43,NA,"B1","1343 THIERIOT AVENUE                     ","            ",10472,2,0,2," 2,600 "," 2,200 ",1950,1,"B1"," 380,000 ",NA,380000,2200,2600
"5371",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3892,19,NA,"B1","1430 FTELEY AVENUE                       ","            ",10472,2,0,2," 2,442 "," 3,628 ",1920,1,"B1"," 440,000 ",NA,440000,3628,2442
"5372",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3897,14,NA,"B1","1774 CROSS BRONX EXPRESSW                ","            ",10472,2,0,2," 2,840 "," 2,480 ",1965,1,"B1"," 330,000 ",NA,330000,2480,2840
"5373",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3897,14,NA,"B1","1774 CROSS BRONX EXPRESSW                ","            ",10472,2,0,2," 2,840 "," 2,480 ",1965,1,"B1"," 282,600 ",NA,282600,2480,2840
"5374",2,"SOUNDVIEW                ","02  TWO FAMILY DWELLINGS                    ","1",3897,14,NA,"B1","1774 CROSS BRONX EXPRESSW                ","            ",10472,2,0,2," 2,840 "," 2,480 ",1965,1,"B1"," 35,000 ",NA,35000,2480,2840
"5375",2,"SOUNDVIEW                ","03  THREE FAMILY DWELLINGS                  ","1",3492,59,NA,"C0","469 COMMONWEALTH AVENUE                  ","            ",10473,3,0,3," 1,975 "," 2,925 ",1975,1,"C0"," 455,000 ",NA,455000,2925,1975
"5376",2,"SOUNDVIEW                ","03  THREE FAMILY DWELLINGS                  ","1",3492,63,NA,"C0","461 COMMONWEALTH AVENUE                  ","            ",10473,3,0,3," 1,964 "," 2,745 ",1970,1,"C0"," 474,000 ",NA,474000,2745,1964
"5377",2,"SOUNDVIEW                ","03  THREE FAMILY DWELLINGS                  ","1",3494,46,NA,"C0","1788 LACOMBE AVENUE                      ","            ",10473,3,0,3," 2,000 "," 3,000 ",1965,1,"C0"," 545,000 ",NA,545000,3000,2000
"5378",2,"SOUNDVIEW                ","03  THREE FAMILY DWELLINGS                  ","1",3497,39,NA,"C0","457 LELAND AVENUE                        ","            ",10473,3,0,3," 1,933 "," 2,301 ",1965,1,"C0"," 545,000 ",NA,545000,2301,1933
"5379",2,"SOUNDVIEW                ","03  THREE FAMILY DWELLINGS                  ","1",3497,118,NA,"C0","432 THIERIOT AVENUE                      ","            ",10473,3,0,3," 2,500 "," 3,060 ",2006,1,"C0"," 590,000 ",NA,590000,3060,2500
"5380",2,"SOUNDVIEW                ","03  THREE FAMILY DWELLINGS                  ","1",3499,33,NA,"C0","456 UNDERHILL AVENUE                     ","            ",10473,3,0,3," 5,000 "," 2,916 ",1910,1,"C0"," 377,000 ",NA,377000,2916,5000
"5381",2,"SOUNDVIEW                ","03  THREE FAMILY DWELLINGS                  ","1",3500,56,NA,"C0","455 WHITE PLAINS ROAD                    ","            ",10473,3,0,3," 2,000 "," 2,800 ",1970,1,"C0"," 540,000 ",NA,540000,2800,2000
"5382",2,"SOUNDVIEW                ","03  THREE FAMILY DWELLINGS                  ","1",3521,35,NA,"C0","542 ST LAWRENCE AVENUE                   ","            ",10473,3,0,3," 2,362 "," 1,968 ",2007,1,"C0"," 543,000 ",NA,543000,1968,2362
"5383",2,"SOUNDVIEW                ","03  THREE FAMILY DWELLINGS                  ","1",3523,19,NA,"C0","532 TAYLOR AVENUE                        ","            ",10473,3,0,3," 3,108 "," 2,750 ",1965,1,"C0"," 479,000 ",NA,479000,2750,3108
"5384",2,"SOUNDVIEW                ","03  THREE FAMILY DWELLINGS                  ","1",3523,21,NA,"C0","540 TAYLOR AVENUE                        ","            ",10473,3,0,3," 2,813 "," 2,800 ",1965,1,"C0"," 525,000 ",NA,525000,2800,2813
"5385",2,"SOUNDVIEW                ","03  THREE FAMILY DWELLINGS                  ","1",3525,38,NA,"C0","576 LELAND AVENUE                        ","            ",10473,3,0,3," 2,000 "," 2,560 ",1960,1,"C0"," 290,000 ",NA,290000,2560,2000
"5386",2,"SOUNDVIEW                ","03  THREE FAMILY DWELLINGS                  ","1",3525,77,NA,"C0","513 UNDERHILL AVENUE                     ","            ",10473,3,0,3," 3,242 "," 2,140 ",1960,1,"C0"," 450,000 ",NA,450000,2140,3242
"5387",2,"SOUNDVIEW                ","03  THREE FAMILY DWELLINGS                  ","1",3556,19,NA,"C0","634 COMMONWEALTH AVENUE                  ","            ",10473,3,0,3," 2,500 "," 2,680 ",1920,1,"C0"," 532,844 ",NA,532844,2680,2500
"5388",2,"SOUNDVIEW                ","03  THREE FAMILY DWELLINGS                  ","1",3557,53,NA,"C0","635 BEACH AVENUE                         ","            ",10473,3,0,3," 2,900 "," 2,450 ",1955,1,"C0"," 427,000 ",NA,427000,2450,2900
"5389",2,"SOUNDVIEW                ","03  THREE FAMILY DWELLINGS                  ","1",3560,46,NA,"C0","1856 SEWARD AVENUE                       ","            ",10473,3,0,3," 2,509 "," 4,380 ",2004,1,"C0"," -   ",NA,0,4380,2509
"5390",2,"SOUNDVIEW                ","03  THREE FAMILY DWELLINGS                  ","1",3595,2,NA,"C0","1755 SEWARD AVE                          ","            ",10473,3,0,3," 2,500 "," 3,550 ",1920,1,"C0"," 500,000 ",NA,5e+05,3550,2500
"5391",2,"SOUNDVIEW                ","03  THREE FAMILY DWELLINGS                  ","1",3595,45,NA,"C0","741 COMMONWEALTH AVENUE                  ","            ",10473,3,0,3," 2,500 "," 3,550 ",1920,1,"C0"," 530,000 ",NA,530000,3550,2500
"5392",2,"SOUNDVIEW                ","03  THREE FAMILY DWELLINGS                  ","1",3596,22,NA,"C0","1773 SEWARD AVENUE                       ","            ",10473,3,0,3," 2,500 "," 3,350 ",1920,1,"C0"," 540,000 ",NA,540000,3350,2500
"5393",2,"SOUNDVIEW                ","03  THREE FAMILY DWELLINGS                  ","1",3596,47,NA,"C0","742 COMMONWEALTH AVENUE                  ","            ",10473,3,0,3," 1,716 "," 2,800 ",1965,1,"C0"," 515,000 ",NA,515000,2800,1716
"5394",2,"SOUNDVIEW                ","03  THREE FAMILY DWELLINGS                  ","1",3597,19,NA,"C0","734 SOUNDVIEW AVE                        ","            ",10473,3,0,3," 1,760 "," 2,900 ",1970,1,"C0"," 243,000 ",NA,243000,2900,1760
"5395",2,"SOUNDVIEW                ","03  THREE FAMILY DWELLINGS                  ","1",3713,64,NA,"C0","1009 ELDER                               ","            ",10472,3,0,3," 1,600 "," 3,300 ",2006,1,"C0"," -   ",NA,0,3300,1600
"5396",2,"SOUNDVIEW                ","03  THREE FAMILY DWELLINGS                  ","1",3714,18,NA,"C0","1032 ELDER AVE                           ","            ",10472,3,0,3," 2,000 "," 2,970 ",1960,1,"C0"," -   ",NA,0,2970,2000
"5397",2,"SOUNDVIEW                ","03  THREE FAMILY DWELLINGS                  ","1",3714,28,NA,"C0","1052 ELDER AVE                           ","            ",10472,3,0,3," 2,000 "," 2,970 ",1960,1,"C0"," 230,000 ",NA,230000,2970,2000
"5398",2,"SOUNDVIEW                ","03  THREE FAMILY DWELLINGS                  ","1",3715,70,NA,"C0","1553 BRUCKNER BOULEVARD                  ","            ",10472,3,0,3," 1,567 "," 3,054 ",2005,1,"C0"," 525,000 ",NA,525000,3054,1567
"5399",2,"SOUNDVIEW                ","03  THREE FAMILY DWELLINGS                  ","1",3715,70,NA,"C0","1553 BRUCKNER BLVD                       ","            ",10472,3,0,3," 1,567 "," 3,054 ",2005,1,"C0"," -   ",NA,0,3054,1567
"5400",2,"SOUNDVIEW                ","03  THREE FAMILY DWELLINGS                  ","1",3716,11,NA,"C0","1020 WARD AVE                            ","            ",10472,3,0,3," 2,500 "," 3,800 ",1915,1,"C0"," -   ",NA,0,3800,2500
"5401",2,"SOUNDVIEW                ","03  THREE FAMILY DWELLINGS                  ","1",3716,13,NA,"C0","1024 WARD AVENUE                         ","            ",10472,3,0,3," 2,500 "," 3,800 ",1915,1,"C0"," 609,000 ",NA,609000,3800,2500
"5402",2,"SOUNDVIEW                ","03  THREE FAMILY DWELLINGS                  ","1",3717,30,NA,"C0","1056 MANOR AVENUE                        ","            ",10472,3,0,3," 2,500 "," 3,975 ",1930,1,"C0"," 354,000 ",NA,354000,3975,2500
"5403",2,"SOUNDVIEW                ","03  THREE FAMILY DWELLINGS                  ","1",3717,30,NA,"C0","1056 MANOR AVENUE                        ","            ",10472,3,0,3," 2,500 "," 3,975 ",1930,1,"C0"," -   ",NA,0,3975,2500
"5404",2,"SOUNDVIEW                ","03  THREE FAMILY DWELLINGS                  ","1",3717,39,NA,"C0","1065 STRATFORD AVENUE                    ","            ",10472,3,0,3," 2,000 "," 1,920 ",1960,1,"C0"," 505,000 ",NA,505000,1920,2000
"5405",2,"SOUNDVIEW                ","03  THREE FAMILY DWELLINGS                  ","1",3730,45,NA,"C0","1850 WATSON AVENUE                       ","            ",10472,3,0,3," 2,000 "," 2,435 ",1930,1,"C0"," 390,000 ",NA,390000,2435,2000
"5406",2,"SOUNDVIEW                ","03  THREE FAMILY DWELLINGS                  ","1",3731,28,NA,"C0","1038 LELAND AVENUE                       ","            ",10472,3,0,3," 2,578 "," 3,150 ",2014,1,"C0"," 758,596 ",NA,758596,3150,2578
"5407",2,"SOUNDVIEW                ","03  THREE FAMILY DWELLINGS                  ","1",3731,29,NA,"C0","1040 LELAND AVENUE                       ","            ",10472,3,0,3," 2,100 "," 3,150 ",2014,1,"C0"," 794,235 ",NA,794235,3150,2100
"5408",2,"SOUNDVIEW                ","03  THREE FAMILY DWELLINGS                  ","1",3731,30,NA,"C0","1044 LELAND AVENUE                       ","            ",10472,3,0,3," 2,100 "," 3,150 ",2014,1,"C0"," -   ",NA,0,3150,2100
"5409",2,"SOUNDVIEW                ","03  THREE FAMILY DWELLINGS                  ","1",3731,30,NA,"C0","1044 LELAND AVENUE                       ","            ",10472,3,0,3," 2,100 "," 3,150 ",2014,1,"C0"," 778,961 ",NA,778961,3150,2100
